idiom_id,sense_number,register,region,definitions,version,created_at,updated_at,idiom,meaning_id
hi_unspecified_0063,1,"[""neutral"",""literal""]","[""India"",""Hindi-speaking regions"",""South Asia""]","[""Literally, to apply 'चूना' (lime or slaked lime), for example when preparing betel leaf (paan) or treating surfaces.""]",1,2025-11-15 05:25:41.416991,2025-11-15 05:25:41.545391,चूना लगाना,d9d94714-c84e-45eb-8ca3-b685ff1fe8eb
hi_unspecified_0113,1,"[""colloquial"",""informal""]","[""India"",""Hindi""]","[""Literally, ‘goodness and asking’; a literal pairing of the words for good deeds and asking.""]",1,2025-11-15 05:25:41.418005,2025-11-15 05:25:41.545391,नेकी और पूछ पूछ,d9e90b3d-2684-486f-a0ee-7709b0fb01a6
hi_unspecified_0152,2,"[""proverbial"",""formal""]","[""India"",""Hindi-speaking regions""]","[""The behavior, character, and policies of leaders determine or shape the conduct and condition of their followers, subordinates, or society at large.""]",1,2025-11-15 05:25:41.418925,2025-11-15 05:25:41.545391,यथा राजा तथा प्रजा,da40c099-850c-4668-b63b-6e3291e15359
hi_unspecified_0083,4,"[""colloquial"",""informal""]","[""India"",""South Asia""]","[""To bring someone into the right path or to set someone right; to put someone in order or correct their behavior.""]",1,2025-11-15 05:25:41.417376,2025-11-15 05:25:41.545391,ठिकाने लगाना,dae37cfd-69fd-419f-a440-12f61c42871f
hi_unspecified_0035,1,"[""neutral"",""literal""]","[""India"",""Hindi-speaking regions"",""Urdu-speaking regions""]","[""A literal question asking whether the speaker is speaking the Persian language.""]",1,2025-11-15 05:25:41.416406,2025-11-15 05:25:41.545391,क्या मैं फ़ारसी बोल रहा हूँ,db554b59-2783-4ba2-a042-00f7735a7c79
hi_unspecified_0173,3,"[""formal"",""commercial""]","[""India"",""global""]","[""A unit of quality or rating used to evaluate hotels, products, services, or performances (e.g., a five-star rating).""]",1,2025-11-15 05:25:41.419397,2025-11-15 05:25:41.545391,सितारा,dbbbec61-2427-4259-ae3a-7d5e33047123
hi_unspecified_0101,2,"[""Proverbial"",""Colloquial"",""Figurative""]","[""India"",""Hindi-speaking regions""]","[""Attempting to maintain two incompatible positions, duties, relationships, or loyalties simultaneously, often leading to failure or criticism.""]",1,2025-11-15 05:25:41.417699,2025-11-15 05:25:41.545391,दो नावों की सवारी,dbeae258-ab68-44fd-9236-0c5c46755fcb
hi_unspecified_0080,2,"[""proverb"",""colloquial"",""figurative""]","[""India"",""South Asia""]","[""Figurative: People adapt their behavior, appearance, or practices to suit local circumstances, customs, or expectations.""]",1,2025-11-15 05:25:41.417313,2025-11-15 05:25:41.545391,जैसा देस वैसा भेस,dc804e42-86fe-4a7f-a907-3de569b635cb
hi_unspecified_0027,2,"[""neutral"",""formal"",""administrative""]","[""India"",""Hindi-speaking regions""]","[""Figurative: To reduce, curtail, or deduct (as in budgets, allocations, services, or supplies).""]",1,2025-11-15 05:25:41.416146,2025-11-15 05:25:41.545391,काटना,dcbe9a74-6b52-4001-ac77-9f323da6eb3d
hi_unspecified_0034,2,"[""colloquial"",""informal""]","[""India"",""Hindi-speaking regions""]","[""An informal greeting equivalent to 'what's up?', used to ask about someone's general situation.""]",1,2025-11-15 05:25:41.416387,2025-11-15 05:25:41.545391,क्या चल रहा है,dcdf73c8-f53d-4094-bd22-d079183889f8
hi_unspecified_0055,1,"[""neutral"",""colloquial""]","[""India"",""Hindi-speaking regions""]","[""Literal: to sell one’s horses and go to sleep; to dispose of important assets and then rest.""]",1,2025-11-15 05:25:41.416811,2025-11-15 05:25:41.545391,घोड़े बेचकर सोना,dd24bc88-fc6d-4722-ba25-d5d9d4d40f8a
hi_unspecified_0081,1,"[""proverb"",""moral"",""colloquial""]","[""India"",""South Asia""]","[""Literal: The result one experiences corresponds directly to the actions one has performed.""]",1,2025-11-15 05:25:41.41732,2025-11-15 05:25:41.545391,जैसी करनी वैसी भरनी,dd4e165f-69c7-4928-bd49-97e2b7a85ec6
hi_unspecified_0006,2,"[""proverbial"",""colloquial""]","[""India"",""South Asia""]","[""Figurative: a person who is ordinarily weak or unremarkable can behave confidently or authoritatively in familiar surroundings or within their own sphere of influence.""]",1,2025-11-15 05:25:41.41524,2025-11-15 05:25:41.545391,अपनी गली में कुत्ता भी शेर होता है,dd583ba5-cbaa-4775-8a38-b7f6a2150454
hi_unspecified_0000,2,"[""colloquial"",""derogatory""]","[""India"",""Hindi-speaking regions""]","[""Figurative: a person who is overly delicate, pampered, ineffectual, or cowardly; someone regarded as weak or lacking robustness.""]",1,2025-11-15 05:25:41.415112,2025-11-15 05:25:41.545391,अंडे का शहज़ादा,de17a98c-4e1c-4055-a92c-335bfc516fd2
hi_unspecified_0097,1,"[""neutral""]","[""India"",""Hindi-speaking regions""]","[""One who has been scalded by hot milk blows even on buttermilk before drinking; a literal description of cautious behaviour after being burned.""]",1,2025-11-15 05:25:41.417619,2025-11-15 05:25:41.545391,दूध का जला छाछ भी फूँक फूँक कर पीता है,de3d04a8-494e-4803-ae19-d0b1755e9cf0
hi_unspecified_0073,1,"[""neutral"",""colloquial""]","[""India"",""South Asia"",""Hindi""]","[""To cease sleeping and become awake; to regain consciousness from sleep.""]",1,2025-11-15 05:25:41.417181,2025-11-15 05:25:41.545391,जाग जाना,de893b72-a170-4746-8721-fd4ce12bae18
hi_unspecified_0038,2,"[""colloquial"",""informal""]","[""India"",""Hindi-speaking regions"",""Urdu-speaking regions""]","[""To inquire about someone's well-being or situation; to check up on someone or find out how things are going.""]",1,2025-11-15 05:25:41.416476,2025-11-15 05:25:41.545391,ख़बर लेना,dede9fe4-420e-41f4-aceb-6d06f5573bc0
hi_unspecified_0115,2,"[""neutral"",""colloquial""]","[""India (Hindi-speaking regions)""]","[""Figurative: to find out, to learn, or to be informed about something (to become aware of a truth, fact, diagnosis, or situation).""]",1,2025-11-15 05:25:41.418054,2025-11-15 05:25:41.545391,पता चलना,dee192ab-0b71-4908-820a-c7ef448bdc7f
hi_unspecified_0114,1,"[""neutral""]","[""India"",""Hindi""]","[""Literally, the sequence of numbers nine, two, eleven; a literal reading of the phrase.""]",1,2025-11-15 05:25:41.418023,2025-11-15 05:25:41.545391,नौ दो ग्यारह होना,df4dde77-46e1-4098-9269-76f00354b89f
hi_unspecified_0182,2,"[""proverbial"",""colloquial""]","[""India"",""Hindi-speaking regions""]","[""Figurative: appearances or outward shows are often different from practical utility or reality; things or people may look one way but serve another purpose or lack the substance suggested by their appearance.""]",1,2025-11-15 05:25:41.419577,2025-11-15 05:25:41.545391,हाथी के दांत खाने के और दिखाने के और,e0d6fe83-cb76-4ad3-8f94-a3d0ff335d47
hi_unspecified_0175,2,"[""informal"",""colloquial""]","[""India"",""South Asia""]","[""Figurative: to feel proud or self‑confident, often as a result of increased prestige, popularity, or honor.""]",1,2025-11-15 05:25:41.419438,2025-11-15 05:25:41.545391,सीना चौड़ा होना,e1344d41-b335-43e7-83c4-f062815e308f
hi_unspecified_0009,1,"[""neutral"",""historical""]","[""India"",""South Asia""]","[""Literal: the eight traditional watches of the day (the full division of the day into eight parts).""]",1,2025-11-15 05:25:41.4153,2025-11-15 05:25:41.545391,आठों पहर,e38a5bd3-8909-4887-8d3a-00104f4f8956
hi_unspecified_0088,1,"[""neutral""]","[""India""]","[""To go to purchase or fetch cooking oil (a literal domestic errand).""]",1,2025-11-15 05:25:41.417466,2025-11-15 05:25:41.545391,तेल लेने जाना,e3b1e11d-7a03-4948-ac1b-56f75431440e
hi_unspecified_0141,1,"[""colloquial"",""neutral""]","[""India"",""Hindi-speaking regions""]","[""To restrain or suppress one's desires, impulses, or wishes; to force oneself to give up or postpone something wanted.""]",1,2025-11-15 05:25:41.418599,2025-11-15 05:25:41.545391,मन मारना,e4503153-d007-436f-8db0-e2b60daa4da0
hi_unspecified_0096,2,"[""proverbial"",""colloquial""]","[""India"",""Hindi-speaking regions""]","[""A proverb meaning that people often fail to notice problems or obvious facts that are very close to them.""]",1,2025-11-15 05:25:41.417611,2025-11-15 05:25:41.545391,दीये तले अँधेरा,e4cf06fe-402e-403c-b686-20d192c22f55
hi_unspecified_0181,1,"[""neutral""]","[""India"",""Hindi-speaking regions""]","[""Literal: to be physically in the hand or in someone's immediate physical possession.""]",1,2025-11-15 05:25:41.419541,2025-11-15 05:25:41.545391,हाथ में होना,e56794af-96f8-489d-bf4f-0e2bc5918e6e
hi_unspecified_0146,1,"[""neutral"",""literal""]","[""India"",""Hindi-speaking regions""]","[""Literal: To point out small defects or minor faults in something.""]",1,2025-11-15 05:25:41.418682,2025-11-15 05:25:41.545391,मीन-मेख निकालना,e57e4bcb-6587-4db5-93ab-a528245bf80a
hi_unspecified_0173,4,"[""literary"",""figurative""]","[""India"",""Hindi""]","[""A metaphorical guide or exemplary entity that directs, inspires, or represents the highest standard in a context.""]",1,2025-11-15 05:25:41.419405,2025-11-15 05:25:41.545391,सितारा,e589b5f6-1695-472f-abe1-57aea17442d0
hi_unspecified_0058,1,"[""neutral"",""colloquial""]","[""India"",""Hindi-speaking regions""]","[""Literal: four days of moonlight followed by a dark night; a literal sequence of brief brightness then darkness.""]",1,2025-11-15 05:25:41.416915,2025-11-15 05:25:41.545391,चार दिन की चाँदनी फिर अँधेरी रात,e6ccd4b0-c505-465d-8f59-b40550e09b07
hi_unspecified_0179,1,"[""neutral"",""formal""]","[""India"",""South Asia""]","[""Literal: to fold one's hands together, commonly as a gesture of greeting, prayer, or respect.""]",1,2025-11-15 05:25:41.419496,2025-11-15 05:25:41.545391,हाथ जोड़ना,e779ca0a-45ae-4ae6-adad-723507b722a1
hi_unspecified_0105,2,"[""official"",""administrative"",""formal""]","[""India""]","[""A formal designation granted by the Government of India to certain Central Public Sector Enterprises that confers enhanced financial and operational autonomy.""]",1,2025-11-15 05:25:41.41776,2025-11-15 05:25:41.545391,नवरत्न,e7e52b33-b575-48a0-b878-ba62d3d1e5b5
hi_unspecified_0153,2,"[""colloquial"",""vulgar""]","[""North India"",""Hindi-speaking regions""]","[""To experience a strong sexual urge or arousal.""]",1,2025-11-15 05:25:41.418942,2025-11-15 05:25:41.545391,रान में ज़ोर होना,e866d3c4-4009-4051-89b2-29229ec496da
hi_unspecified_0041,1,"[""neutral"",""standard""]","[""India"",""South Asia"",""Hindi-speaking regions""]","[""Literal (verb): to eat; to consume food.""]",1,2025-11-15 05:25:41.416526,2025-11-15 05:25:41.545391,खाना,e8b5b8f4-9590-4b61-ad35-7ae9fa4046c1
hi_unspecified_0119,2,"[""neutral"",""colloquial""]","[""India (Hindi-speaking regions)""]","[""Literal/Figurative: to collect, recover, or exact money (can imply legitimate recovery or forcible/extortionate collection depending on context).""]",1,2025-11-15 05:25:41.418162,2025-11-15 05:25:41.545391,पैसा वसूल,e9445082-7b05-4176-a7b9-5f4bfc546f13
hi_unspecified_0156,2,"[""colloquial"",""formal""]","[""India"",""Nepal"",""Pakistan""]","[""Figurative: A metaphor for an extremely effective remedy, solution, or means that reliably produces the desired result; a 'sure-fire' cure or 'silver bullet'.""]",1,2025-11-15 05:25:41.419007,2025-11-15 05:25:41.545391,रामबाण,e9685def-c1ee-42e1-9c38-cfbff03f4c42
hi_unspecified_0027,4,"[""military"",""strategic"",""formal""]","[""India"",""Hindi-speaking regions""]","[""Figurative: To sever, interrupt, or cut off a route, supply line, or connection; to isolate by cutting access or reinforcements.""]",1,2025-11-15 05:25:41.416165,2025-11-15 05:25:41.545391,काटना,ea7788e8-7bc8-4480-9e64-a7a87dd1a5e0
hi_unspecified_0048,1,"[""neutral"",""literal"",""proverbial""]","[""India"",""Hindi-speaking regions"",""South Asia""]","[""Literally, the weevil (ghun) is ground along with the wheat, describing a milling process where both grain and pests are crushed together.""]",1,2025-11-15 05:25:41.416655,2025-11-15 05:25:41.545391,गेहूँ के साथ घुन भी पिसता है,eb5bb8dd-85ae-438c-8cd2-0d6c9c1169ee
hi_unspecified_0075,1,"[""neutral"",""literal""]","[""India"",""Hindi-speaking regions""]","[""To cease sleeping; to awaken from sleep.""]",1,2025-11-15 05:25:41.417217,2025-11-15 05:25:41.545391,जागृत होना,eb710fa8-dd65-424e-b904-fcf02077b876
hi_unspecified_0109,2,"[""proverbial"",""colloquial"",""figurative""]","[""India""]","[""To blame external circumstances or make excuses for one's own lack of skill or failure instead of accepting personal responsibility.""]",1,2025-11-15 05:25:41.417858,2025-11-15 05:25:41.545391,नाच न जाने आँगन टेढ़ा,ed00104b-0297-4f17-ae3f-712423b2cb8f
hi_unspecified_0105,3,"[""figurative"",""evaluative""]","[""India""]","[""Used figuratively to describe an organization, person, or thing regarded as especially prestigious, valuable, or exemplary.""]",1,2025-11-15 05:25:41.417769,2025-11-15 05:25:41.545391,नवरत्न,edc1a9e2-f837-400a-932a-0b7187eb720a
hi_unspecified_0104,1,"[""Proverbial"",""Colloquial"",""Literal""]","[""India"",""Hindi-speaking regions""]","[""A new thing lasts for nine days, while an old thing lasts for a hundred days.""]",1,2025-11-15 05:25:41.417734,2025-11-15 05:25:41.545391,नया नौ दिन पुराना सौ दिन,f1a132a1-988c-4b97-8fad-1d06f368169b
hi_unspecified_0147,1,"[""neutral"",""literal""]","[""India"",""Hindi-speaking regions""]","[""Literal: To eat something sweet so as to make the mouth taste sweet.""]",1,2025-11-15 05:25:41.418697,2025-11-15 05:25:41.545391,मुँह मीठा करना,f24feeff-9210-44fe-8e47-fb961082015d
hi_unspecified_0077,1,"[""neutral"",""literal""]","[""India"",""Hindi-speaking regions""]","[""A piece or portion of the liver (literal anatomical meaning).""]",1,2025-11-15 05:25:41.417249,2025-11-15 05:25:41.545391,जिगर का टुकड़ा,f254ea39-552a-43f4-bbd0-5a7273ad7ded
hi_unspecified_0177,1,"[""neutral""]","[""India""]","[""Literal: literally 'sixteen annas true', referring to a full measure and indicating completeness.""]",1,2025-11-15 05:25:41.419464,2025-11-15 05:25:41.545391,सोलह आने सच,f5358e23-91a5-45c5-85f7-1f4cfe60cd37
hi_unspecified_0118,1,"[""colloquial"",""neutral""]","[""India (Hindi-speaking regions)""]","[""Literal: the whole or entire (referring to the complete extent or totality of something).""]",1,2025-11-15 05:25:41.418119,2025-11-15 05:25:41.545391,पूरा का पूरा,f66077b2-7e1b-41e8-9893-37946aced868
hi_unspecified_0181,2,"[""neutral"",""colloquial""]","[""India"",""Hindi-speaking regions""]","[""Figurative (availability): to be readily available or at hand for immediate use or reference.""]",1,2025-11-15 05:25:41.419549,2025-11-15 05:25:41.545391,हाथ में होना,f68c4600-8c0c-47f6-9ae9-dcdf17474f3d
hi_unspecified_0050,2,"[""Colloquial"",""Figurative""]","[""India"",""Hindi-speaking regions""]","[""An insincere or hypocritical display of sorrow or regret intended to deceive others; a false show of grief.""]",1,2025-11-15 05:25:41.416741,2025-11-15 05:25:41.545391,घड़ियाल के आँसू,f778748d-8229-4682-9fa3-aa6fafc32385
hi_unspecified_0054,2,"[""Colloquial"",""Figurative"",""Proverbial""]","[""India"",""Hindi-speaking regions""]","[""Used to point out that one cannot abandon their essential nature, needs, or means of livelihood; it is unrealistic to expect someone to give up what sustains them.""]",1,2025-11-15 05:25:41.416804,2025-11-15 05:25:41.545391,घोड़ा घास से यारी करे तो खाए क्या?,f8010c4e-4a46-4756-97c8-dc4f3e195d0c
hi_unspecified_0107,2,"[""colloquial"",""figurative""]","[""India""]","[""To be extremely particular about cleanliness or order; to keep oneself or one's surroundings impeccably neat and fastidious.""]",1,2025-11-15 05:25:41.417808,2025-11-15 05:25:41.545391,नाक पर मक्खी न बैठने देना,f846ac8a-7161-481c-8b5f-e8c4b387e2ac
hi_unspecified_0112,1,"[""neutral""]","[""India"",""Hindi""]","[""To go out, leave, or depart from a place.""]",1,2025-11-15 05:25:41.417978,2025-11-15 05:25:41.545391,निकल जाना,f8cccaaa-5579-4611-9ba6-37869412b921
hi_unspecified_0128,1,"[""literal"",""neutral""]","[""India"",""Hindi-speaking regions""]","[""Literal: For a matter or thing to be made or to come into being.""]",1,2025-11-15 05:25:41.418329,2025-11-15 05:25:41.545391,बात बनना,f9bd77b4-4c4c-476b-a41d-f22e4daee1f3
hi_unspecified_0115,1,"[""neutral"",""formal""]","[""India (Hindi-speaking regions)"",""South Asia""]","[""Literal: to become known or to be discovered; information or a fact comes to light.""]",1,2025-11-15 05:25:41.418042,2025-11-15 05:25:41.545391,पता चलना,f9c136da-68c3-49d8-b236-0294490222b2
hi_unspecified_0154,2,"[""informal"",""colloquial""]","[""India"",""Hindi-speaking regions""]","[""A personal story, account, or life saga; often used to refer to one's own experiences, hardships, or a long, sometimes sentimental, narrative about oneself.""]",1,2025-11-15 05:25:41.418967,2025-11-15 05:25:41.545391,राम कहानी,fad4c8cb-1e96-464d-8891-836bb76c9ab3
hi_unspecified_0069,2,"[""colloquial"",""idiomatic""]","[""India"",""Hindi-speaking regions""]","[""To take advantage of someone else's misfortune or turmoil for personal gain; to involve oneself in a dangerous or unethical situation in order to benefit.""]",1,2025-11-15 05:25:41.41713,2025-11-15 05:25:41.545391,जलते घर में हाथ सेंकना,fb43a418-f697-4549-be4e-62db0fdca7fd
hi_unspecified_0090,2,"[""colloquial"",""informal""]","[""India"",""Hindi-speaking regions""]","[""Figurative: to be spineless, vacillating, or easily swayed; to lack firmness of character and change stance to suit circumstances.""]",1,2025-11-15 05:25:41.417505,2025-11-15 05:25:41.545391,थाली का बैगन होना,fb648206-ca1b-4940-aa8a-fff0aeabe46a
