idiom_id,sense_number,register,region,definitions,version,created_at,updated_at,idiom,meaning_id
es_unspecified_2178,1,"[""archaic"",""literary""]","[""Spain"",""Latin America""]","[""To put on a shirt made from eleven varas (an old unit of measure); literal, historical phrasing.""]",1,2025-11-15 05:22:44.694561,2025-11-15 05:22:44.824217,meterse en camisa de once varas,0438234e-5ab4-466c-9211-80d5fc8a79a5
es_unspecified_2186,3,"[""vulgar"",""colloquial"",""exclamatory""]","[""Spain"",""Latin America""]","[""An exclamation of strong contempt, disgust, or dismissal equivalent to 'what a load of crap' or 'what nonsense'.""]",1,2025-11-15 05:22:44.694854,2025-11-15 05:22:44.824217,mierda pinchada en un palo,043c61fb-cff0-4f44-8fa1-e3ee180e47da
es_unspecified_1650,2,"[""informal""]","[""Spain"",""Latin America""]","[""To speak with strong feeling or emphasis, giving voluble and energetic expression to one’s thoughts.""]",1,2025-11-15 05:22:44.16832,2025-11-15 05:22:44.303969,hablar a chorros,044b3e00-0ba2-4e8b-9544-5f2b70c3080f
es_unspecified_2271,2,"[""neutral"",""colloquial""]","[""Spain"",""Latin America""]","[""Figurative: to lack authority or influence to make decisions or resolve matters; to be powerless or unable to take action.""]",1,2025-11-15 05:22:44.927207,2025-11-15 05:22:45.052926,no atar ni desatar,0466684e-74e2-4327-a89a-62cf13a919b7
es_unspecified_1830,2,"[""informal"",""colloquial""]","[""Spain"",""Latin America""]","[""Filled or full to capacity; loaded up (used of places, containers, or situations that are packed or overwhelmed).""]",1,2025-11-15 05:22:44.44401,2025-11-15 05:22:44.583114,hasta las cachas,04685c03-2df3-4bb7-b97f-eadb619856b9
es_unspecified_1168,2,"[""colloquial"",""informal"",""humorous""]","[""Spain""]","[""Used humorously to describe a person as very old or advanced in age.""]",1,2025-11-15 05:22:43.868041,2025-11-15 05:22:44.031553,del año de la pera,046ab406-24c3-4194-952c-17778c38593e
es_unspecified_3131,1,"[""neutral""]","[""Spain"",""Latin America""]","[""to be relevant or pertinent to the matter under discussion; to apply to the case at hand.""]",1,2025-11-15 05:22:45.663062,2025-11-15 05:22:45.784869,venir al caso,04749116-563b-4a9f-a0fb-2a00cda19639
es_unspecified_2231,2,"[""neutral"",""emphatic""]","[""Spain"",""Latin America"",""General Spanish""]","[""Used to emphasize the precise identity, status, or quantity of a person or thing, often to highlight surprise, importance, or exactness.""]",1,2025-11-15 05:22:44.695721,2025-11-15 05:22:44.824217,nada más y nada menos,0484dc1c-bbdd-4147-965b-51f8e424a6b6
es_unspecified_1897,1,"[""neutral""]","[""general""]","[""To walk holding hands with another person.""]",1,2025-11-15 05:22:44.445067,2025-11-15 05:22:44.583114,ir de la mano,0494c7c0-cb10-438a-bf18-d4acd2f7a893
es_unspecified_1369,1,"[""formal"",""administrative"",""neutral""]","[""General Spanish""]","[""Serving temporarily in an official capacity; acting in the duties of a post without permanent appointment (equivalent to 'acting' or 'interim')."",""Designating an officeholder who is exercising the functions of a position at the present time (e.g., 'president in functions').""]",1,2025-11-15 05:22:43.871815,2025-11-15 05:22:44.031553,en funciones,049bd50c-7525-4423-9adc-aedabaea2e64
es_unspecified_2596,2,"[""informal"",""colloquial""]","[""Spain"",""Latin America""]","[""Figuratively, as if by magic; miraculously; by some sudden or inexplicable means.""]",1,2025-11-15 05:22:45.157894,2025-11-15 05:22:45.315923,por arte de birlibirloque,04a71628-b1ff-4744-acee-36f2c509eed0
es_unspecified_1207,2,"[""military"",""police"",""literal""]","[""Spain"",""Latin America""]","[""To use force (including lethal force) first and deal with justification or inquiry afterward.""]",1,2025-11-15 05:22:43.868703,2025-11-15 05:22:44.031553,disparar primero y preguntar después,04ac627a-0b0d-48eb-b6d9-d5b84a849c33
es_unspecified_1937,1,"[""informal"",""colloquial""]","[""Mexico"",""Spain"",""Latin America""]","[""To lose one's temper, self-control, or composure and behave irrationally or wildly."",""To experience a brief lapse of reason or to act as if momentarily unhinged.""]",1,2025-11-15 05:22:44.446002,2025-11-15 05:22:44.583114,írsele el pájaro,04b0f00a-c540-4fa0-b280-443a2ffc5392
es_unspecified_2137,1,"[""vulgar"",""colloquial"",""informal""]","[""Spain""]","[""Literal rendering 'it sweats me,' not used literally and carrying no literal meaning outside the idiom.""]",1,2025-11-15 05:22:44.693775,2025-11-15 05:22:44.824217,me la suda,04b5080e-f312-446b-9311-41a2d5afa996
es_unspecified_1834,1,"[""informal"",""colloquial""]","[""Spain"",""Latin America""]","[""Filled to the brim; packed to capacity; completely full."",""Used of places, containers, or situations that are overflowing or jammed.""]",1,2025-11-15 05:22:44.444084,2025-11-15 05:22:44.583114,hasta los topes,04ce315a-97a7-4e5c-b7e8-9aeb8b803b7e
es_unspecified_2882,2,"[""informal"",""neutral""]","[""Spain"",""Latin America""]","[""Used to express necessity or inevitability, equivalent to 'absolutely', 'without fail', or 'by all means'.""]",1,2025-11-15 05:22:45.431972,2025-11-15 05:22:45.560645,sí o sí,04d0718c-e413-48e1-8147-b1be62b1b840
es_unspecified_0026,2,"[""neutral"",""informal""]","[""Spain"",""Latin America""]","[""Without sufficient information or guidance; acting blindly or without knowing the facts."",""To do something by guesswork, without checking or verifying.""]",1,2025-11-15 05:22:42.472654,2025-11-15 05:22:42.802978,a ciegas,04d5879f-b91d-4c6a-82cb-3a5ac6e82f4a
es_unspecified_1951,1,"[""informal"",""colloquial""]","[""Pan-Hispanic""]","[""To risk one's personal safety or life; to put oneself in physical danger."",""To expose oneself to serious harm in order to achieve or defend something.""]",1,2025-11-15 05:22:44.446249,2025-11-15 05:22:44.583114,jugarse el tipo,04d599b3-cd9c-4ccf-9ce1-8b2541b5af4d
es_unspecified_1380,2,"[""neutral"",""formal""]","[""Spain"",""Latin America""]","[""To transcribe or set out a text in a clean, final copy; to put something into clear, orderly written form.""]",1,2025-11-15 05:22:43.872057,2025-11-15 05:22:44.031553,en limpio,04da4439-2bb3-42ed-9294-acaf2d443b04
es_unspecified_2638,1,"[""neutral"",""literal""]","[""Spain"",""Latin America""]","[""On the ground; lying on the floor or at ground level.""]",1,2025-11-15 05:22:45.158716,2025-11-15 05:22:45.315923,por los suelos,04e6c4ad-72f6-403b-ad09-54acbb52c7df
es_unspecified_2052,1,"[""colloquial"",""emphatic""]","[""Spain"",""Latin America"",""General Spanish""]","[""A stronger, more emphatic variant of 'llueva o truene' used to stress absolute determination that something will happen or be required regardless of any imaginable circumstance.""]",1,2025-11-15 05:22:44.692238,2025-11-15 05:22:44.824217,"llueva, truene o relampaguee",04f0288b-dced-4afe-9e81-6985c10df68c
es_unspecified_2644,2,"[""neutral""]","[""General Spanish""]","[""Temporal: for a long time; for an extended period (typically appearing in phrases such as \""por mucho tiempo\"").""]",1,2025-11-15 05:22:45.158835,2025-11-15 05:22:45.315923,por mucho,04fab1bc-31a4-4738-b0e3-a2cc2b715068
es_unspecified_2364,1,"[""neutral""]","[""Spain"",""Latin America""]","[""Literal gloss: to make the righteous pay for the sinners.""]",1,2025-11-15 05:22:44.929278,2025-11-15 05:22:45.052926,pagar justos por pecadores,050af286-d8ce-4e68-b282-345376641bb2
es_unspecified_2179,2,"[""formal"",""idiomatic""]","[""Spain"",""Latin America""]","[""To examine, discuss, or engage with the deeper, more serious, or complex aspects of a subject; to become deeply involved in an issue.""]",1,2025-11-15 05:22:44.694587,2025-11-15 05:22:44.824217,meterse en honduras,05183e34-e222-4e7d-adc4-fc2ef85ef63d
es_unspecified_1064,1,"[""colloquial"",""idiomatic""]","[""Spain"",""Latin America""]","[""Since the situation is already bad or nothing remains to be lost, one might as well take a chance or do something radical; 'might as well' or 'in for a penny, in for a pound.'"",""Used to justify taking a risk or seizing an opportunity when there is little to lose.""]",1,2025-11-15 05:22:43.587696,2025-11-15 05:22:43.752245,de perdidos al río,05187606-bbfa-4654-b277-4160fa62da13
es_unspecified_1439,1,"[""neutral"",""formal""]","[""Spain"",""Latin America"",""General""]","[""At a given moment; at a particular point in time (unspecified)."",""At some point; on a certain occasion.""]",1,2025-11-15 05:22:44.165008,2025-11-15 05:22:44.303969,en un momento dado,052e8d87-e2b7-4aaa-84f5-21a8744b425a
es_unspecified_3032,1,"[""neutral"",""literal""]","[""Spain"",""Latin America""]","[""To throw, discard, or produce fruit; to harvest or set out fruit in a literal, agricultural or domestic sense.""]",1,2025-11-15 05:22:45.660722,2025-11-15 05:22:45.784869,tirar fruta,054cf7d3-a403-43f5-862a-4df94039b2f4
es_unspecified_2465,2,"[""informal"",""colloquial"",""figurative""]","[""General Spanish""]","[""To produce a strong sensation of fear or horror in someone; to make a person feel chills or intense alarm.""]",1,2025-11-15 05:22:44.931335,2025-11-15 05:22:45.052926,pelos de punta,054d7dc9-eda4-450d-ab8c-baf2f851284e
es_unspecified_1622,1,"[""informal"",""colloquial""]","[""Mexico"",""Central America"",""Latin America""]","[""To earn one's living; to obtain money or resources through work to provide for oneself or one's household."",""To make ends meet by means of employment or labor.""]",1,2025-11-15 05:22:44.167804,2025-11-15 05:22:44.303969,ganarse los frijoles,054decb7-d4ae-4162-a0e7-b261372deac6
es_unspecified_1514,2,"[""formal"",""administrative""]","[""Spain"",""Latin America""]","[""To be established, based, or registered in a particular place (used of companies, institutions, or official domiciles).""]",1,2025-11-15 05:22:44.166114,2025-11-15 05:22:44.303969,estar de asiento,0550673a-c0d0-425a-8cc9-c126ec7f9790
es_unspecified_0186,1,"[""neutral""]","[""General Spanish""]","[""Being towed or pulled by another vehicle or vessel (literal sense)."",""Carried or transported behind another craft or vehicle while attached by a tow line.""]",1,2025-11-15 05:22:42.47519,2025-11-15 05:22:42.802978,a remolque,055229b9-dec8-4098-8deb-961ddc34657f
es_unspecified_1272,3,"[""colloquial"",""figurative""]","[""Spain"",""Latin America""]","[""To reveal one's intentions or resources openly; to 'lay one's cards on the table' by making a candid disclosure.""]",1,2025-11-15 05:22:43.870099,2025-11-15 05:22:44.031553,echar las cartas,05743a04-aa94-4ce6-8132-1ca0dd27aaf7
es_unspecified_0645,4,"[""colloquial"",""informal""]","[""Spain"",""Latin America""]","[""A simile denoting exceptional softness, smoothness, or tenderness (e.g., 'soft as a baby's bottom').""]",1,2025-11-15 05:22:43.267625,2025-11-15 05:22:43.458803,como el culo,058809d2-8c3c-4281-9838-7a608a576cf7
es_unspecified_2329,1,"[""neutral""]","[""Spain"",""Latin America""]","[""Literal: to not have a single hair of foolishness; a literal reading describing the absence of a specified hair.""]",1,2025-11-15 05:22:44.92843,2025-11-15 05:22:45.052926,no tener un pelo de tonto,05884d10-eee5-4a73-b8a3-1502b2beb3da
es_unspecified_2520,1,"[""neutral""]","[""Spain"",""Latin America"",""General Spanish""]","[""Indicates a very small quantity or amount, almost none at all.""]",1,2025-11-15 05:22:45.155774,2025-11-15 05:22:45.315923,poco o nada,058a29c0-5acb-413c-bc6a-0c1fe0660e82
es_unspecified_2159,1,"[""literal"",""neutral""]","[""Spain"",""Latin America""]","[""Literally, to sow tares or noxious weeds; cizaña refers to tare plants in agricultural or biblical contexts.""]",1,2025-11-15 05:22:44.694185,2025-11-15 05:22:44.824217,meter cizaña,059f6067-9b87-49c3-baca-24e09fbc5c4a
es_unspecified_1047,1,"[""colloquial"",""neutral""]","[""General Spanish""]","[""Never-ending; endless; interminable, used to describe something that seems to have no end.""]",1,2025-11-15 05:22:43.587333,2025-11-15 05:22:43.752245,de nunca acabar,05afc965-e364-448e-a318-efa6582650ae
es_unspecified_0548,1,"[""neutral"",""formal""]","[""Spain"",""Latin America""]","[""Relating to dogs; of or pertaining to the species Canis or to domestic dogs (e.g., activities, clubs, food, veterinary matters)."",""Anatomically, relating to the canine teeth (the pointed teeth adjacent to the incisors).""]",1,2025-11-15 05:22:42.961998,2025-11-15 05:22:43.145595,canino,05ce8495-ff8f-437e-bded-98a7fa827173
es_unspecified_2697,2,"[""colloquial"",""informal""]","[""Spain""]","[""An exclamatory question expressing surprise, annoyance, or incredulity at someone's unexpected or inappropriate behavior; equivalent to 'what's gotten into you?' or 'what on earth is wrong with you?'""]",1,2025-11-15 05:22:45.160059,2025-11-15 05:22:45.315923,qué tripa se te ha roto,05cf2321-ba20-4e5c-bbc5-ff2a5d9cb8be
es_unspecified_2799,1,"[""literal""]","[""General Spanish""]","[""To remove or extract iron (the metal) from something.""]",1,2025-11-15 05:22:45.430073,2025-11-15 05:22:45.560645,sacar hierro,05f8ac88-44c6-4956-8ea0-8510e52b7e78
es_unspecified_2310,1,"[""neutral""]","[""All Spanish-speaking regions""]","[""Literally: not to be turkey mucus; literally denotes that something is not a trivial or insignificant substance.""]",1,2025-11-15 05:22:44.92805,2025-11-15 05:22:45.052926,no ser moco de pavo,0601b9f7-28f3-4499-8c90-81113029e438
es_unspecified_0521,2,"[""informal"",""vulgar""]","[""Spain"",""General Latin America""]","[""To spend or pay large sums of money, often extravagantly or wastefully.""]",1,2025-11-15 05:22:42.961542,2025-11-15 05:22:43.145595,cagar dinero,06082d46-a56d-4e46-b6f9-97075c0a0d6e
es_unspecified_1811,2,"[""colloquial"",""neutral""]","[""Spain"",""Latin America"",""General""]","[""To be well liked or easily loved by others due to one’s personality or qualities."",""To be perceived as lovable or endearing, often without deliberate effort.""]",1,2025-11-15 05:22:44.443707,2025-11-15 05:22:44.583114,hacerse querer,0608c2ac-5fff-468b-b37f-dca92d74b14b
es_unspecified_1102,1,"[""colloquial"",""informal""]","[""Spain"",""Latin America""]","[""Suddenly; abruptly; without prior warning or preparation.""]",1,2025-11-15 05:22:43.588466,2025-11-15 05:22:43.752245,de sopetón,06167e7c-c04b-4566-9e67-59cbb13f73ba
es_unspecified_2914,1,"[""neutral""]","[""Spain"",""Latin America"",""General Spanish""]","[""Literally, a label derived from the fictional character Peter Pan, who never grows up.""]",1,2025-11-15 05:22:45.432652,2025-11-15 05:22:45.560645,síndrome de Peter Pan,0617a194-ee57-4246-838a-f14090e348e1
es_unspecified_2899,1,"[""formal"",""neutral""]","[""Spain"",""Latin America""]","[""Literally, 'without a place for doubts'; leaving no room for doubt or uncertainty.""]",1,2025-11-15 05:22:45.432263,2025-11-15 05:22:45.560645,sin lugar a dudas,061f650f-d4be-4112-b076-7cfc27790894
es_unspecified_1255,1,"[""neutral"",""colloquial""]","[""Spain"",""Latin America""]","[""To reproach someone by bringing up a fault, mistake, or past action; to hold something against someone."",""To accuse or scold someone by reminding them of an unfavorable fact or behavior.""]",1,2025-11-15 05:22:43.869813,2025-11-15 05:22:44.031553,echar en cara,06204e44-7a5d-492f-9b9c-7efe60465215
es_unspecified_1528,1,"[""informal"",""colloquial""]","[""Spain""]","[""To be absent-minded or distracted; to be lost in thought and not paying attention to what is happening around one."",""To be mentally elsewhere or daydreaming, showing little awareness of current events or immediate matters.""]",1,2025-11-15 05:22:44.166299,2025-11-15 05:22:44.303969,estar en Babia,06227a68-d859-4e2e-aec5-6e23b3bfabdc
es_unspecified_1278,1,"[""neutral""]","[""Spain"",""Latin America""]","[""To throw or toss potatoes (literal).""]",1,2025-11-15 05:22:43.870205,2025-11-15 05:22:44.031553,echar papas,063cf851-a30a-4c28-bf14-c53abb889749
es_unspecified_1499,1,"[""neutral"",""colloquial""]","[""Spain"",""Latin America""]","[""To be the object of scrutiny, attention, or monitoring; to be on someone's radar."",""To be targeted for criticism, investigation, or action.""]",1,2025-11-15 05:22:44.16578,2025-11-15 05:22:44.303969,estar a la mira,064372c7-c662-467a-9858-e68e5ae866bf
